timestamp,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,ghi,direct_normal_irradiance,diffuse_radiation,ghi_clearsky,pv_power_predicted
2026-04-24 07:00:00,25.3,94,0.1,1.7,96,0.0,0.0,0.0,0.0023117030431151478,0.0
2026-04-24 08:00:00,27.0,90,0.3,3.2,81,47.0,127.8,28.0,133.4019822161902,46.624
2026-04-24 09:00:00,28.9,81,0.1,3.3,27,225.0,347.5,98.0,379.26113857410735,221.49
2026-04-24 10:00:00,30.1,75,0.4,5.3,32,471.0,589.5,125.0,607.1382939359837,461.39160000000004
2026-04-24 11:00:00,31.1,70,0.3,8.1,42,680.0,694.7,146.0,786.6267236103033,663.408
2026-04-24 12:00:00,30.0,72,3.3,9.1,98,787.0,664.6,190.0,901.8439045465672,771.26
2026-04-24 13:00:00,31.5,66,0.0,7.8,99,776.0,491.2,301.0,943.7162585258357,755.824
2026-04-24 14:00:00,30.4,67,0.1,11.3,100,887.0,690.5,217.0,909.0737690902595,867.8408000000001
2026-04-24 15:00:00,30.2,73,0.7,8.9,99,651.0,377.8,308.0,800.5508233232271,637.4592
2026-04-24 16:00:00,30.7,72,0.1,7.3,100,590.0,380.2,292.0,626.6607571705716,576.548
2026-04-24 17:00:00,28.3,81,3.6,6.2,99,368.0,285.2,195.0,402.5305687892873,363.1424
2026-04-24 18:00:00,28.3,81,0.1,6.6,98,213.0,229.0,124.0,156.10510149201036,210.1884
2026-04-24 19:00:00,27.6,87,0.0,1.7,99,73.0,155.4,48.0,0.2950598450985318,72.24080000000001
2026-04-25 07:00:00,24.1,100,0.0,2.8,98,0.0,0.0,0.0,0.0035392023533634335,0.0
2026-04-25 08:00:00,26.0,95,0.0,4.6,7,70.0,275.4,29.0,134.01299999498295,69.72
2026-04-25 09:00:00,28.7,83,0.0,2.7,51,282.0,571.2,73.0,379.4779530600864,277.8264
2026-04-25 10:00:00,30.7,71,0.0,6.9,99,516.0,722.5,92.0,606.8286241242148,504.23519999999996
2026-04-25 11:00:00,31.6,68,0.0,8.3,98,711.0,769.3,120.0,785.8153308465977,692.2296
2026-04-25 12:00:00,31.6,67,0.1,10.2,98,800.0,681.8,188.0,900.61317570707,778.88
2026-04-25 13:00:00,30.7,70,3.0,5.3,96,717.0,462.7,270.0,942.1846407915791,700.6524
2026-04-25 14:00:00,32.9,63,0.1,7.8,41,935.0,776.0,183.0,907.3829000120503,905.4540000000001
2026-04-25 15:00:00,32.6,63,0.0,9.5,97,797.0,702.7,160.0,798.8545963780753,772.7712
2026-04-25 16:00:00,30.8,70,0.8,10.7,100,616.0,534.3,198.0,625.1138799345812,601.7088
2026-04-25 17:00:00,30.6,68,0.0,8.5,100,490.0,602.9,125.0,401.2791309269442,479.024
2026-04-25 18:00:00,28.9,79,2.3,4.5,100,249.0,387.1,99.0,155.29632741460324,245.1156
2026-04-25 19:00:00,28.1,87,0.0,4.1,99,76.0,218.2,41.0,0.27703410111879156,75.05760000000001
2026-04-26 07:00:00,23.7,100,0.0,1.7,100,0.0,0.0,0.0,0.004982325711131725,0.0
2026-04-26 08:00:00,25.0,99,0.6,2.7,88,52.0,40.2,46.0,134.58767963417392,52.0
2026-04-26 09:00:00,28.1,85,0.0,1.7,20,250.0,404.1,102.0,379.6516972737074,246.9
2026-04-26 10:00:00,28.4,82,0.2,7.4,100,475.0,593.0,127.0,606.4776652044784,468.54
2026-04-26 11:00:00,29.0,78,0.9,4.9,95,469.0,230.5,292.0,784.9682410129283,461.496
2026-04-26 12:00:00,31.3,68,0.1,3.6,100,751.0,509.6,294.0,899.3549922104186,732.0748
2026-04-26 13:00:00,31.8,64,0.0,4.9,100,600.0,275.6,334.0,940.6356552525626,583.68
2026-04-26 14:00:00,28.7,79,0.3,6.0,99,666.0,347.2,330.0,905.6858069425303,656.1432
2026-04-26 15:00:00,31.4,70,0.1,6.2,100,708.0,435.3,314.0,797.1634836059916,689.8752000000001
2026-04-26 16:00:00,28.3,81,1.1,11.7,97,449.0,261.2,245.0,623.5827303268741,443.0732
2026-04-26 17:00:00,29.0,75,0.1,4.0,68,340.0,218.5,208.0,400.05215343285954,334.56
2026-04-26 18:00:00,29.0,75,0.1,5.3,80,269.0,468.4,88.0,154.51587883662495,264.69599999999997
2026-04-26 19:00:00,27.8,86,0.2,0.7,53,81.0,312.7,31.0,0.26081953642587247,80.0928
2026-04-27 07:00:00,23.8,100,0.0,4.0,30,0.0,0.0,0.0,0.006644834312906305,0.0
2026-04-27 08:00:00,23.6,96,0.0,6.5,98,66.0,227.7,32.0,135.12559277624362,66.3696
2026-04-27 09:00:00,25.8,87,0.0,4.3,98,209.0,185.5,141.0,379.78253548170693,208.3312
2026-04-27 10:00:00,28.2,79,0.0,2.9,100,429.0,385.2,203.0,606.0861238017562,423.5088
2026-04-27 11:00:00,30.5,72,0.0,4.5,100,683.0,672.5,167.0,784.0866452015129,667.9739999999999
2026-04-27 12:00:00,31.7,69,0.1,4.9,98,815.0,718.8,171.0,898.0709409351364,793.158
2026-04-27 13:00:00,32.7,63,0.0,6.6,95,913.0,782.2,159.0,939.0711693877231,884.8796
2026-04-27 14:00:00,30.9,70,1.9,6.6,98,838.0,679.7,181.0,903.984502325752,818.2232
2026-04-27 15:00:00,30.0,73,4.6,9.1,100,681.0,514.5,216.0,795.4794954997794,667.38
2026-04-27 16:00:00,29.2,77,2.3,4.4,100,458.0,245.0,267.0,622.0691650879634,450.30559999999997
2026-04-27 17:00:00,27.4,81,5.6,5.2,100,368.0,218.9,236.0,398.8511815672254,364.46720000000005
2026-04-27 18:00:00,27.0,88,0.1,0.9,100,145.0,28.5,134.0,153.7647587165397,143.84
2026-04-27 19:00:00,26.1,90,0.1,3.5,99,61.0,100.4,45.0,0.2462825077734849,60.7316
2026-04-28 07:00:00,23.2,100,0.0,4.1,100,0.0,0.0,0.0,0.00852519648632897,0.0
2026-04-28 08:00:00,24.5,100,0.0,4.7,100,58.0,133.8,38.0,135.62631421148305,58.116
2026-04-28 09:00:00,27.7,92,0.0,3.0,77,267.0,455.4,100.0,379.870630977293,264.1164
2026-04-28 10:00:00,30.0,80,0.0,7.4,60,512.0,693.9,105.0,605.6547060027548,501.76
2026-04-28 11:00:00,31.2,72,0.0,8.3,31,680.0,721.2,127.0,783.1717349953622,663.136
2026-04-28 12:00:00,32.0,65,0.0,8.0,26,829.0,778.7,132.0,896.7626102140919,805.788
2026-04-28 13:00:00,32.4,64,0.0,8.0,20,868.0,746.8,149.0,937.4930527754526,842.3072000000001
2026-04-28 14:00:00,32.3,63,0.0,7.6,27,891.0,761.4,156.0,902.2810009372702,864.9828
2026-04-28 15:00:00,31.2,64,0.8,9.5,67,795.0,707.0,157.0,793.8046446436642,775.284
2026-04-28 16:00:00,31.4,65,0.5,5.3,26,652.0,655.2,142.0,620.5750423407268,635.3088
2026-04-28 17:00:00,29.5,72,0.3,8.5,75,488.0,614.9,118.0,397.6777609399437,479.216
2026-04-28 18:00:00,29.2,74,0.1,3.6,70,243.0,405.8,87.0,153.04396940226096,238.9176
2026-04-28 19:00:00,28.0,83,0.0,2.4,81,82.0,308.3,33.0,0.2333013851432729,81.016
2026-04-29 07:00:00,23.9,100,0.0,3.1,100,0.0,0.0,0.0,0.010616169457880732,0.0
2026-04-29 08:00:00,26.3,96,0.0,3.7,100,58.0,126.9,39.0,136.0894387943477,57.6984
2026-04-29 09:00:00,28.2,80,1.8,7.6,98,266.0,501.4,82.0,379.9161639426249,262.5952
2026-04-29 10:00:00,28.7,80,0.1,4.8,100,343.0,260.9,190.0,605.1841327515357,337.92359999999996
2026-04-29 11:00:00,30.7,74,0.1,6.0,99,610.0,488.1,236.0,782.2247138706445,596.092
2026-04-29 12:00:00,31.8,68,0.0,7.4,99,748.0,616.2,197.0,895.4315962912361,727.6544
2026-04-29 13:00:00,32.5,63,0.0,8.1,98,908.0,740.3,196.0,935.9031780811182,880.76
2026-04-29 14:00:00,32.9,57,0.0,7.5,100,819.0,653.5,189.0,900.5773152894284,793.1196
2026-04-29 15:00:00,32.8,55,0.1,6.6,100,835.0,745.8,163.0,792.1409358612183,808.948
2026-04-29 16:00:00,31.6,58,0.1,5.1,99,622.0,588.1,165.0,619.1022073216907,605.5792
2026-04-29 17:00:00,31.1,63,0.2,2.9,99,379.0,344.7,172.0,396.53342017252356,369.7524
2026-04-29 18:00:00,30.6,65,0.1,0.4,99,275.0,495.4,85.0,152.35449561805814,268.84000000000003
2026-04-29 19:00:00,28.7,79,0.0,3.9,100,77.0,277.6,33.0,0.22176575370736681,75.8604
2026-04-30 07:00:00,24.4,100,0.0,4.1,100,0.0,0.0,0.0,0.012904581952706084,0.0
2026-04-30 08:00:00,25.9,99,0.0,2.2,100,60.0,146.8,38.0,136.51459821300833,59.784
2026-04-30 09:00:00,28.6,85,0.0,1.9,100,276.0,504.0,91.0,379.9193491088824,272.0256
2026-04-30 10:00:00,30.3,75,0.0,3.6,100,457.0,557.9,130.0,604.6751551449188,447.3116
2026-04-30 11:00:00,31.4,70,0.1,4.2,100,644.0,590.3,192.0,781.2468086391723,627.5136
2026-04-30 12:00:00,32.1,66,0.1,5.1,100,792.0,641.4,219.0,894.0795100360298,769.5072
2026-04-30 13:00:00,32.6,64,0.0,5.9,100,800.0,587.1,236.0,934.303422554685,775.6800000000001
2026-04-30 14:00:00,29.8,77,0.0,4.7,100,793.0,516.2,296.0,898.8754518291555,777.7744
2026-04-30 15:00:00,31.2,72,0.0,7.4,100,701.0,414.6,328.0,790.4903574358913,683.6152
2026-04-30 16:00:00,29.9,76,2.7,5.6,100,408.0,123.7,312.0,617.6524793402835,400.0032
2026-04-30 17:00:00,29.5,77,2.7,7.3,100,340.0,188.5,227.0,395.41965494300274,333.88
2026-04-30 18:00:00,28.8,79,1.2,6.8,99,185.0,180.3,116.0,151.69728883162733,182.188
2026-04-30 19:00:00,28.1,86,0.0,2.3,100,56.0,107.5,39.0,0.2115757574607832,55.3056
2026-05-01 07:00:00,24.4,99,0.6,1.4,100,0.0,0.0,0.0,0.015371333353627574,0.0
2026-05-01 08:00:00,23.6,99,0.1,4.6,95,63.0,166.7,38.0,136.90147549588076,63.3528
2026-05-01 09:00:00,26.0,93,0.1,2.6,40,241.0,381.3,101.0,379.8804509611913,240.036
2026-05-01 10:00:00,28.8,77,0.0,4.7,63,487.0,633.2,116.0,604.12856763547,479.5976
2026-05-01 11:00:00,30.8,70,0.0,3.8,74,656.0,636.6,169.0,780.2392794717981,640.7808
2026-05-01 12:00:00,32.2,66,0.1,3.8,69,822.0,747.4,155.0,892.7079829715948,798.3263999999999
2026-05-01 13:00:00,32.3,62,0.2,6.5,99,896.0,752.5,174.0,932.6956696714939,869.8368
2026-05-01 14:00:00,31.3,62,4.4,8.3,77,664.0,340.1,337.0,897.1774081581697,647.2672
2026-05-01 15:00:00,30.9,66,2.1,7.7,70,744.0,600.0,205.0,788.854874203983,726.4416
2026-05-01 16:00:00,29.2,73,6.0,8.0,100,622.0,555.2,192.0,616.227641387334,611.5504
2026-05-01 17:00:00,29.0,75,0.1,4.6,100,294.0,217.3,164.0,394.33791522495017,289.296
2026-05-01 18:00:00,29.2,74,0.0,2.9,100,254.0,348.4,121.0,151.07325485342204,249.7328
2026-05-01 19:00:00,28.3,82,0.0,1.5,100,66.0,114.2,48.0,0.2026415934509205,65.1288
2026-05-02 07:00:00,23.8,100,0.0,2.2,100,0.0,0.0,0.0,0.017991608595283207,0.0
2026-05-02 08:00:00,24.2,100,0.0,0.2,100,53.0,113.3,36.0,137.24981579730579,53.1696
2026-05-02 09:00:00,27.2,92,0.0,0.0,98,229.0,291.4,122.0,379.7997948957294,226.9848
2026-05-02 10:00:00,29.1,80,0.2,2.5,100,445.0,483.3,162.0,603.5452176698703,437.702
2026-05-02 11:00:00,30.6,72,0.0,3.1,77,663.0,667.2,153.0,779.2034271103271,648.1488
2026-05-02 12:00:00,31.5,67,0.1,5.0,92,769.0,696.6,148.0,891.3186716217044,749.006
2026-05-02 13:00:00,31.8,64,0.1,6.4,100,716.0,402.8,330.0,931.0818103793376,696.5248
2026-05-02 14:00:00,31.4,65,3.1,4.8,100,568.0,277.0,302.0,895.4851711695126,553.4592
2026-05-02 15:00:00,31.2,65,0.0,5.6,79,708.0,534.0,229.0,787.2364228351128,690.4416
2026-05-02 16:00:00,30.8,67,0.1,3.7,100,583.0,525.0,177.0,614.8294330853648,569.4744
2026-05-02 17:00:00,27.6,82,4.5,8.2,89,382.0,383.4,153.0,393.28959670580673,378.0272
2026-05-02 18:00:00,27.1,86,0.2,3.1,72,156.0,97.1,119.0,150.48324571163158,154.6896
2026-05-02 19:00:00,26.3,93,0.0,2.2,40,78.0,260.6,37.0,0.1948831540486377,77.59440000000001
2026-05-03 07:00:00,24.0,100,0.4,5.3,100,0.0,0.0,0.0,0.020735294418774038,0.0
2026-05-03 08:00:00,25.6,96,0.2,3.5,80,44.0,60.0,35.0,137.559432566174,43.894400000000005
2026-05-03 09:00:00,27.9,86,0.0,4.1,98,247.0,403.0,99.0,379.67777334627743,244.1348
2026-05-03 10:00:00,29.7,78,0.1,3.2,99,461.0,541.7,144.0,602.9260108223032,452.3332
2026-05-03 11:00:00,31.0,73,0.2,2.1,99,636.0,561.8,207.0,778.140596603874,620.736
2026-05-03 12:00:00,31.9,68,0.2,2.1,100,715.0,504.2,266.0,889.913259598359,695.2660000000001
2026-05-03 13:00:00,32.5,65,0.2,2.0,100,797.0,559.0,262.0,929.4637434736163,773.09
2026-05-03 14:00:00,32.0,63,12.0,0.7,100,633.0,265.9,378.0,893.8007158152793,615.276
2026-05-03 15:00:00,26.9,85,24.2,10.2,100,508.0,199.8,329.0,785.6369091995289,504.1392
2026-05-03 16:00:00,26.5,89,0.9,1.7,100,207.0,31.1,183.0,613.4595469206271,205.758
2026-05-03 17:00:00,26.1,92,1.9,4.8,100,160.0,13.4,152.0,392.2760364256527,159.296
2026-05-03 18:00:00,26.4,91,0.0,4.4,100,172.0,78.9,142.0,149.92805594907435,171.0368
2026-05-03 19:00:00,25.7,96,0.0,0.6,100,58.0,76.5,46.0,0.18822978990571237,57.8376
2026-05-04 07:00:00,23.2,100,0.0,2.0,100,0.0,0.0,0.0,0.023567574076966646,0.0
2026-05-04 08:00:00,23.8,100,0.0,3.6,100,55.0,113.2,38.0,137.8302094805619,55.263999999999996
2026-05-04 09:00:00,25.5,95,1.2,6.3,100,145.0,152.5,89.0,379.51484731414604,144.71
2026-05-04 10:00:00,25.0,94,3.5,6.3,100,255.0,150.5,167.0,602.2719118060264,255.0
2026-05-04 11:00:00,26.4,89,1.0,5.6,100,349.0,156.0,230.0,777.0521777436034,347.0456
2026-05-04 12:00:00,27.8,82,0.2,3.1,100,543.0,268.7,304.0,888.4934574886768,536.9184
2026-05-04 13:00:00,30.0,70,0.2,2.0,99,707.0,347.3,375.0,927.8433750195544,692.86
2026-05-04 14:00:00,30.3,71,0.1,2.5,99,809.0,554.5,278.0,892.1260041764722,791.8492
2026-05-04 15:00:00,28.2,80,9.8,2.4,100,442.0,124.1,331.0,784.0582072400003,436.3424
2026-05-04 16:00:00,28.3,78,0.6,4.0,99,304.0,59.7,258.0,612.1196271530819,299.98720000000003
2026-05-04 17:00:00,28.9,77,0.0,4.7,100,375.0,310.8,190.0,391.29851189231414,369.15000000000003
2026-05-04 18:00:00,28.4,79,0.2,5.1,100,182.0,139.7,129.0,149.40842239567397,179.5248
2026-05-04 19:00:00,27.1,89,0.1,3.1,100,56.0,70.2,45.0,0.18262015111691185,55.5296
2026-05-05 07:00:00,23.0,100,0.0,3.3,100,0.0,0.0,0.0,0.026449674220397994,0.0
2026-05-05 08:00:00,24.1,100,0.0,3.4,100,59.0,126.5,40.0,138.0620995598342,59.2124
2026-05-05 09:00:00,27.5,87,0.0,1.0,100,247.0,345.9,120.0,379.3115448936108,244.53
2026-05-05 10:00:00,29.8,72,0.0,2.3,99,487.0,614.4,128.0,601.583942773451,477.6496
2026-05-05 11:00:00,31.1,68,0.1,2.6,100,701.0,751.8,128.0,775.9396033574473,683.8956000000001
2026-05-05 12:00:00,31.9,64,0.0,2.8,100,769.0,660.7,182.0,887.0610013074389,747.7756
2026-05-05 13:00:00,32.5,62,0.0,3.9,100,832.0,611.7,248.0,926.2226171093146,807.04
2026-05-05 14:00:00,28.0,82,4.0,6.2,100,591.0,277.1,326.0,890.4629846513326,583.908
2026-05-05 15:00:00,29.6,73,0.4,0.7,99,515.0,232.9,307.0,782.502158688464,505.524
2026-05-05 16:00:00,28.7,79,1.7,4.3,99,520.0,314.4,278.0,610.8112700884136,512.304
2026-05-05 17:00:00,29.2,76,0.4,2.1,98,366.0,299.6,188.0,390.35824196085883,359.8512
2026-05-05 18:00:00,26.9,87,2.0,5.2,98,183.0,129.4,134.0,148.92502587804876,181.60920000000002
2026-05-05 19:00:00,25.9,95,0.1,1.7,98,45.0,57.6,36.0,0.17800206357332304,44.838
2026-05-06 07:00:00,24.7,95,0.0,4.6,100,0.0,0.0,0.0,0.029339740670649678,0.0
2026-05-06 08:00:00,25.8,99,0.0,0.4,100,69.0,219.8,36.0,138.2551232783155,68.7792
2026-05-06 09:00:00,28.4,86,0.0,1.4,100,257.0,425.1,101.0,379.0684587765662,253.50480000000002
2026-05-06 10:00:00,29.5,78,1.0,2.7,100,482.0,594.3,135.0,600.8631808173994,473.324
2026-05-06 11:00:00,30.3,74,0.2,3.6,100,564.0,489.9,191.0,774.8043469448656,552.0432
2026-05-06 12:00:00,31.4,69,0.2,3.9,100,740.0,521.7,277.0,885.6176504431877,721.056
2026-05-06 13:00:00,31.6,68,0.2,4.4,100,740.0,427.9,332.0,924.6033862523205,720.464
2026-05-06 14:00:00,27.0,88,0.3,3.9,100,707.0,412.6,313.0,888.8135909032414,701.344
2026-05-06 15:00:00,28.3,84,1.1,3.2,99,442.0,195.1,268.0,780.9705726378473,436.1656
2026-05-06 16:00:00,28.6,79,1.4,1.5,100,382.0,141.8,273.0,609.5360242887867,376.49920000000003
2026-05-06 17:00:00,27.6,88,1.1,0.8,100,212.0,67.4,172.0,389.45638769239264,209.7952
2026-05-06 18:00:00,27.2,90,0.5,0.6,100,138.0,37.0,124.0,148.4784927723466,136.7856
2026-05-06 19:00:00,26.6,92,0.0,1.8,100,52.0,44.9,45.0,0.17433239763567587,51.6672
2026-05-07 07:00:00,24.2,100,0.0,7.4,100,0.0,0.0,0.0,0.032193821740030965,0.0
2026-05-07 08:00:00,25.2,99,0.0,3.1,100,53.0,106.6,37.0,138.4093676738081,52.9576
2026-05-07 09:00:00,27.0,94,0.0,2.8,100,179.0,147.2,125.0,378.78624486020277,177.568
2026-05-07 10:00:00,28.6,85,0.5,5.0,100,354.0,229.7,220.0,600.1107562204143,348.9024
2026-05-07 11:00:00,29.4,79,0.1,6.1,100,469.0,227.5,296.0,773.6479208040058,460.7456
2026-05-07 12:00:00,30.6,73,0.2,6.8,100,724.0,511.1,271.0,884.1651857188989,707.7824
2026-05-07 13:00:00,29.9,71,3.8,8.3,100,749.0,448.4,322.0,922.9876014717996,734.3196
2026-05-07 14:00:00,29.8,78,1.3,2.7,100,577.0,266.3,323.0,887.1797400489287,565.9216
2026-05-07 15:00:00,29.0,78,3.6,7.8,100,577.0,243.6,360.0,779.4652238844153,567.768
2026-05-07 16:00:00,28.5,80,0.7,5.6,100,334.0,63.9,285.0,608.2953892175027,329.324
2026-05-07 17:00:00,28.9,78,0.3,5.9,100,311.0,133.4,232.0,388.59405134917415,306.14840000000004
2026-05-07 18:00:00,28.9,78,0.0,2.7,100,229.0,246.5,136.0,148.06939478909553,225.4276
2026-05-07 19:00:00,27.7,86,0.3,0.9,91,72.0,205.6,40.0,0.17157690580382576,71.2224
2026-05-08 07:00:00,24.5,99,0.5,6.0,100,0.0,0.0,0.0,0.034966940035617046,0.0
2026-05-08 08:00:00,25.0,99,0.1,3.1,100,35.0,40.0,29.0,138.5249878996963,35.0
2026-05-08 09:00:00,24.7,99,7.5,6.2,100,77.0,2.7,76.0,378.46562331166575,77.09240000000001
2026-05-08 10:00:00,25.0,99,2.8,4.4,100,64.0,0.0,64.0,599.3278528905673,64.0
2026-05-08 11:00:00,26.4,91,0.7,6.8,100,252.0,36.9,224.0,772.4718756031244,250.5888
2026-05-08 12:00:00,27.9,85,0.4,7.4,100,415.0,154.7,278.0,882.705408098767,410.18600000000004
2026-05-08 13:00:00,28.9,81,0.3,8.5,100,692.0,359.6,350.0,921.3771821291833,681.2048000000001
2026-05-08 14:00:00,27.5,85,0.2,7.8,100,642.0,242.5,411.0,885.5633296991671,635.58
2026-05-08 15:00:00,28.3,82,0.1,8.0,100,273.0,48.3,230.0,777.9878493531935,269.3964
2026-05-08 16:00:00,28.1,82,0.2,5.4,100,333.0,66.6,282.0,607.0908111566702,328.87080000000003
2026-05-08 17:00:00,27.3,86,2.2,2.5,100,212.0,22.0,199.0,387.7722722731066,210.0496
2026-05-08 18:00:00,26.8,88,0.4,3.9,100,80.0,34.5,67.0,147.6982456701981,79.424
2026-05-08 19:00:00,25.7,95,0.1,4.7,100,37.0,19.3,34.0,0.16971001609858474,36.8964
2026-05-09 07:00:00,23.8,100,0.0,0.6,100,0.0,0.0,0.0,0.03761423148054723,0.0
2026-05-09 08:00:00,24.3,100,0.0,5.2,100,35.0,0.0,35.0,138.60221186112275,35.098
2026-05-09 09:00:00,26.1,94,0.0,3.4,100,147.0,87.3,115.0,378.10738290630695,146.35320000000002
2026-05-09 10:00:00,28.8,80,0.0,0.2,100,475.0,542.7,159.0,598.5157114487539,467.78000000000003
2026-05-09 11:00:00,30.0,74,0.0,2.5,97,602.0,470.4,245.0,771.2778018777403,589.96
2026-05-09 12:00:00,30.6,71,0.1,7.6,97,644.0,344.9,339.0,881.2401383507075,629.5744
2026-05-09 13:00:00,30.2,70,2.1,8.9,98,741.0,484.3,281.0,919.7740457045531,725.5871999999999
2026-05-09 14:00:00,30.2,69,1.4,6.2,94,584.0,255.5,341.0,883.9662339202437,571.8528
2026-05-09 15:00:00,29.7,69,0.2,8.9,99,564.0,256.7,336.0,776.540142445308,553.3968
2026-05-09 16:00:00,28.7,77,0.3,5.6,100,489.0,303.2,257.0,605.9236764163003,481.76279999999997
2026-05-09 17:00:00,28.4,79,0.0,4.3,79,220.0,149.0,132.0,386.99201947652585,217.008
2026-05-09 18:00:00,28.5,79,0.0,1.1,5,239.0,321.8,118.0,147.36549460208627,235.654
2026-05-09 19:00:00,27.5,86,0.0,0.4,100,80.0,303.0,33.0,0.16871458147023954,79.2
2026-05-10 07:00:00,24.2,99,0.0,0.7,100,0.0,0.0,0.0,0.040092122310798575,0.0
2026-05-10 08:00:00,25.3,100,0.0,3.3,100,63.0,186.7,35.0,138.64134794144707,62.9244
2026-05-10 09:00:00,27.2,92,0.2,5.2,83,223.0,281.3,120.0,377.7123885658831,221.0376
2026-05-10 10:00:00,28.9,82,0.1,1.9,58,438.0,476.2,161.0,597.6756350507098,431.16720000000004
2026-05-10 11:00:00,30.7,71,0.0,2.9,73,634.0,633.3,154.0,770.067333520548,619.5448
2026-05-10 12:00:00,31.8,65,0.0,5.1,77,766.0,683.9,162.0,879.7712178568196,745.1648
2026-05-10 13:00:00,32.6,60,0.0,6.3,57,889.0,785.4,144.0,918.1801057889627,861.9744000000001
2026-05-10 14:00:00,28.1,82,0.0,7.3,99,817.0,630.6,218.0,882.390298487743,806.8692
2026-05-10 15:00:00,29.5,74,1.2,10.2,95,449.0,279.6,201.0,775.1237458536231,440.918
2026-05-10 16:00:00,29.3,74,0.1,5.9,100,420.0,242.1,235.0,604.7953021974615,412.776
2026-05-10 17:00:00,29.1,75,0.0,2.3,97,256.0,76.3,211.0,386.2541814329703,251.8016
2026-05-10 18:00:00,29.2,73,0.0,2.1,88,222.0,285.0,115.0,147.0715169376587,218.2704
2026-05-10 19:00:00,27.8,84,0.0,3.2,98,77.0,290.5,32.0,0.16858160111983359,76.1376
2026-05-11 07:00:00,23.8,100,0.0,3.4,100,0.0,0.0,0.0,0.04235950677200676,0.0
2026-05-11 08:00:00,25.4,99,0.0,2.5,100,63.0,126.8,44.0,138.64279463981123,62.8992
2026-05-11 09:00:00,28.6,83,0.0,1.0,100,256.0,388.1,114.0,377.28159084690935,252.3136
2026-05-11 10:00:00,30.2,72,0.0,1.3,100,450.0,506.0,156.0,596.8089968905189,440.64
2026-05-11 11:00:00,31.5,65,0.0,5.0,100,677.0,702.7,145.0,768.8421524304893,659.398
2026-05-11 12:00:00,32.1,64,0.0,4.7,98,799.0,695.0,186.0,878.3005099810084,776.3084
2026-05-11 13:00:00,32.3,64,0.1,5.6,100,869.0,723.1,184.0,916.5972700229801,843.6252
2026-05-11 14:00:00,30.4,70,4.5,1.8,97,635.0,356.3,297.0,880.8373355277536,621.284
2026-05-11 15:00:00,30.9,67,0.1,5.6,80,619.0,442.6,227.0,773.7402432854116,604.3916
2026-05-11 16:00:00,30.6,68,0.0,4.0,100,520.0,461.4,168.0,603.7069260555193,508.35200000000003
2026-05-11 17:00:00,30.4,70,0.0,1.5,100,392.0,356.7,182.0,385.5595542921051,383.5328
2026-05-11 18:00:00,29.5,74,0.1,3.1,100,227.0,274.7,124.0,146.81660332974985,222.914
2026-05-11 19:00:00,28.2,87,0.0,1.2,100,55.0,90.5,41.0,0.16930993125767574,54.296
2026-05-12 07:00:00,24.8,97,0.0,1.9,99,0.0,0.0,0.0,0.04437887795209308,0.0
2026-05-12 08:00:00,24.9,98,0.0,1.1,100,69.0,240.4,33.0,138.60705064849998,69.02759999999999
2026-05-12 09:00:00,25.7,96,0.2,1.3,100,77.0,0.0,77.0,376.816035614634,76.7844
2026-05-12 10:00:00,28.4,83,0.0,0.9,100,382.0,274.0,223.0,595.9172474014418,376.8048
2026-05-12 11:00:00,30.3,76,0.4,4.6,100,619.0,514.5,230.0,767.6039925438973,605.8772
2026-05-12 12:00:00,31.2,73,0.3,5.9,96,784.0,676.6,188.0,876.829900570738,764.5568
2026-05-12 13:00:00,31.8,70,0.2,7.4,95,775.0,613.1,195.0,915.0274370213273,753.92
2026-05-12 14:00:00,31.5,66,8.1,8.2,92,783.0,557.4,255.0,879.3091170780577,762.6419999999999
2026-05-12 15:00:00,28.6,87,3.8,2.6,98,590.0,261.2,359.0,772.391150191673,581.504
2026-05-12 16:00:00,28.1,85,1.4,2.7,96,317.0,126.0,221.0,602.6596945626756,313.0692
2026-05-12 17:00:00,29.9,75,1.1,2.7,99,353.0,299.4,177.0,384.9088295898856,346.0812
2026-05-12 18:00:00,28.4,85,0.3,2.2,96,220.0,245.7,128.0,146.6009487175519,217.008
2026-05-12 19:00:00,27.5,90,0.0,1.2,97,60.0,110.1,43.0,0.17090600804328457,59.4
2026-05-13 07:00:00,23.7,100,0.0,5.5,100,0.0,0.0,0.0,0.046117361241673656,0.0
2026-05-13 08:00:00,24.2,99,0.0,3.1,100,56.0,86.9,43.0,138.53472362642958,56.17920000000001
2026-05-13 09:00:00,26.3,95,0.1,5.6,96,229.0,295.8,121.0,376.31687186366355,227.8092
2026-05-13 10:00:00,28.4,84,0.1,8.2,89,457.0,515.8,158.0,595.0019193884459,450.7848
2026-05-13 11:00:00,29.7,75,0.0,7.4,88,598.0,487.3,230.0,766.3546416640675,586.7576
2026-05-13 12:00:00,30.0,74,0.4,8.7,95,678.0,452.4,280.0,875.3612963238435,664.4399999999999
2026-05-13 13:00:00,30.1,73,0.3,7.8,93,715.0,426.6,312.0,913.4724914241253,700.414
2026-05-13 14:00:00,29.0,73,0.2,13.0,100,750.0,470.4,305.0,877.8073672630773,738.0
2026-05-13 15:00:00,28.4,76,0.3,8.3,100,516.0,216.2,325.0,771.0779036753185,508.98240000000004
